"country","continent","year","homicides","pop_size","infant_mortality","GDP","maternal_death_risk","urban_pop_percent","access_sanitation_percent","GDP_per_capita"
"Albania","Europe",1995,6.68555175858664,3106727,29.1,4743814207.35398,0.150666064043626,38.911,79.4,1526.94916783933
"Albania","Europe",1996,7.96762317768731,3092034,27.9,5175583885.98711,0.137013841525874,39.473,80.2,1673.84442926149
"Albania","Europe",1997,49.8722145785992,3092471,26.8,4614661571.0078,0.130847697502703,40.035,81,1492.22468731568
"Albania","Europe",1998,18.6097146607852,3102898,25.5,5030386507.83175,0.112429590141887,40.601,81.8,1621.18977415041
"Albania","Europe",1999,16.1420237736862,3114851,24.4,5709547508.16461,0.0977600684628454,41.169,82.6,1833.00822677059
"Albania","Europe",2005,5,3082172,18.3,8094011547.99903,0.0485864563242927,46.731,87.4,2626.0739335764
"Albania","Europe",2006,3.1,3050741,17.4,8533598221.35818,0.0460611519991975,47.815,88.1,2797.22146893433
"Albania","Europe",2007,3.5,3010849,16.7,9037534184.1309,0.0457014551149005,48.902,88.9,3001.65640459913
"Albania","Europe",2008,3.1,2968026,16,9718626911.55137,0.0457831161713966,49.991,89.6,3274.44129921752
"Albania","Europe",2009,2.9,2929886,15.4,10044616726.5116,0.047116066633304,51.076,90.2,3428.33022394441
"Albania","Europe",2010,4.4,2901883,14.8,10416960298.4741,0.0496072945024301,52.163,90.9,3589.72443012833
"Albania","Europe",2011,4.9,2886010,14.3,10682117301.0678,0.0506525041115534,53.247,91.5,3701.34452100575
"Albania","Europe",2012,5.5,2880667,13.8,10855555753.9967,0.0518733725181687,54.33,92.1,3768.4174373493
"Albania","Europe",2013,4.3,2883281,13.3,11006734137.9568,0.0525995172900077,55.383,92.7,3817.43372843535
"Albania","Europe",2014,4,2889676,12.9,11238147579.0642,0.0528783697299301,56.409,93.2,3889.06838658182
"Albania","Europe",2015,2.3,NA,12.5,NA,0.0533605376602974,NA,93.2,NA
"Algeria","Africa",2003,2,32394886,31.3,93431200070.2893,0.369697941070551,62.284,84.7,2884.13424484004
"Algeria","Africa",2004,1.4,32817225,30.1,97448741673.3126,0.369293783487818,63.061,85,2969.43881371178
"Algeria","Africa",2005,0.6,33267887,28.8,103198217432.033,0.373915358093734,63.83,85.3,3102.03703144817
"Algeria","Africa",2006,0.9,33749328,27.6,104952587128.376,0.384648892011381,64.593,85.6,3109.76820422546
"Algeria","Africa",2007,0.8,34261971,26.4,108520975090.743,0.401549272028873,65.348,85.8,3167.38856298556
"Algeria","Africa",2008,0.9,34811059,25.3,111125478492.925,0.417845041767797,66.097,86.1,3192.24642068272
"Algeria","Africa",2009,0.8,35401790,24.3,112903486148.809,0.430704954803968,66.822,86.4,3189.20275355594
"Algeria","Africa",2010,0.7,36036159,23.5,116968011650.164,0.43950134057935,67.526,86.6,3245.85124763613
"Algeria","Africa",2011,0.8,36717132,22.8,120360083988.021,0.446353480964562,68.209,86.8,3278.03609464979
"Algeria","Africa",2012,1.4,37439427,22.4,124452326843.615,0.445115943016134,68.87,87,3324.09806495209
"Algeria","Africa",2013,1.3,38186135,22.1,127936991995.235,0.440503983224096,69.51,87.2,3350.35195353588
"Algeria","Africa",2014,1.5,38934334,22,132798597691.054,0.430674101847726,70.129,87.4,3410.83522042663
"Algeria","Africa",2015,1.4,NA,21.9,NA,0.419341330359853,NA,87.6,NA
"Andorra","Europe",2004,1.3,78337,3.2,3020754002.40241,NA,90.751,100,38561.012068402
"Andorra","Europe",2007,0,84878,2.8,3427438873.13874,NA,89.363,100,40380.7685517889
"Andorra","Europe",2008,1.2,85616,2.7,3098844920.10214,NA,88.867,100,36194.6939836262
"Andorra","Europe",2009,1.2,85474,2.6,2888113627.54317,NA,88.352,100,33789.3818885646
"Andorra","Europe",2010,1.2,84419,2.5,2673920654.96744,NA,87.817,100,31674.3938564475
"Andorra","Europe",2011,1.2,82326,2.4,2558474935.0201,NA,87.26,100,31077.3623766501
"Andorra","Europe",2012,0,79316,2.3,2541092979.11718,NA,86.708,100,32037.5835785614
"Andorra","Europe",2013,0,75902,2.2,2499485940.61889,NA,86.165,100,32930.4358332967
"Andorra","Europe",2014,0,72786,2.1,2533495772.13841,NA,85.633,100,34807.4598430799
"Andorra","Europe",2015,0,NA,2.1,NA,NA,NA,100,NA
"Antigua and Barbuda","Americas",2000,6.4,77648,13.8,846190155.836174,NA,32.127,84.6,10897.7714279334
"Antigua and Barbuda","Americas",2001,8.9,78972,13,819161008.143301,NA,31.74,85.5,10372.8031219078
"Antigua and Barbuda","Americas",2002,6.2,80030,12.3,843113127.556641,NA,31.099,86.5,10534.9634831518
"Antigua and Barbuda","Americas",2003,6.2,80904,11.7,892972792.028588,NA,30.465,87.5,11037.4368637965
"Antigua and Barbuda","Americas",2004,4.9,81718,11,940179718.691202,NA,29.837,88.5,11505.1728957048
"Antigua and Barbuda","Americas",2005,3.6,82565,10.4,997374074.074074,NA,29.219,89.5,12079.8652464613
"Antigua and Barbuda","Americas",2006,13.2,83467,9.8,1130785755.83415,NA,28.607,90.4,13547.6985615171
"Antigua and Barbuda","Americas",2007,20.1,84397,9.2,1238197655.47687,NA,28.003,91.4,14671.1098199802
"Antigua and Barbuda","Americas",2008,18.7,85350,8.8,1239079441.75842,NA,27.406,91.4,14517.626734135
"Antigua and Barbuda","Americas",2009,18.5,86300,8.2,1089943186.22452,NA,26.819,91.4,12629.7008832505
"Antigua and Barbuda","Americas",2010,6.9,87233,7.7,1011622854.90807,NA,26.239,91.4,11596.790834983
"Antigua and Barbuda","Americas",2012,11.2,89069,6.8,1033888557.68901,NA,25.135,NA,11607.7261189528
"Armenia","Asia",1995,3.59893806506818,3223173,33.7,2110492965.26645,0.107004846933251,66.057,89.4,654.78736799621
"Armenia","Asia",1996,3.59373743965122,3173425,32.1,2235013821.47233,0.10082866735156,65.781,89.4,704.290733662314
"Armenia","Asia",1997,3.18995953855321,3137652,30.6,2309238796.48501,0.0854107590123525,65.504,89.4,735.976710127513
"Armenia","Asia",1998,2.99121836183514,3112958,29.2,2478741912.77449,0.0804209109673909,65.226,89.4,796.265774473825
"Armenia","Asia",1999,2.91203329813009,3093820,27.9,2559430717.27397,0.0664228136869301,64.947,89.4,827.272018822676
"Armenia","Asia",2004,2.7,3025982,21.9,4303725634.38585,0.0703995848600722,64.217,89.4,1422.25751322574
"Armenia","Asia",2005,1.9,3014917,20.8,4900469733.56248,0.0695074384147468,64.184,89.4,1625.40784159646
"Armenia","Asia",2006,2.6,3002161,19.8,5547232779.92171,0.0717528371394925,64.15,89.5,1847.74659983982
"Armenia","Asia",2007,2.6,2988117,18.8,6309933169.34851,0.0633037783679801,64.117,89.5,2111.67540271968
"Armenia","Asia",2008,3.3,2975029,17.9,6748326923.52048,0.0721234541267135,63.997,89.5,2268.32307299206
"Armenia","Asia",2009,3.3,2966108,17,5793439935.12275,0.0679732101997779,63.789,89.5,1953.21274044059
"Armenia","Asia",2010,1.9,2963496,16.1,5921769652.40233,0.0622657611176616,63.58,89.5,1998.23777471012
"Armenia","Asia",2011,2.4,2967984,15.3,6197177436.50818,0.0562531010337137,63.371,89.5,2088.00904469437
"Armenia","Asia",2012,2.2,2978339,14.6,6641220779.54614,0.0527868084279717,63.161,89.5,2229.84045118643
"Armenia","Asia",2013,2,2992192,13.8,6871521485.4504,0.0482930722019499,62.975,89.5,2296.48414455035
"Armenia","Asia",2014,2.4,3006154,13.2,7107679087.5429,0.044836440084129,62.812,89.5,2364.37623872327
"Armenia","Asia",2015,2.5,NA,12.6,NA,0.0426649319269288,NA,89.5,NA
"Australia","Oceania",1995,1.79927428534592,18124770,5.7,532753031875.866,0.0152930789295504,86.106,100,29393.6437193888
"Australia","Oceania",1996,1.70309051429349,18318340,5.6,553762019860.801,0.0149238673238267,86.283,100,30229.9236645242
"Australia","Oceania",1997,1.73277921105429,18512971,5.4,578298468407.303,0.0155147826100036,86.504,100,31237.474979424
"Australia","Oceania",1998,1.52122687961993,18709175,5.3,607238005555.41,0.0152749456552528,86.727,100,32456.6960090656
"Australia","Oceania",1999,1.81022756407651,18906936,5.3,630750352648.553,0.0153385152766035,86.947,100,33360.79165067
"Australia","Oceania",2000,1.9,19107251,5.1,642915436579.354,0.015170025743834,87.165,100,33647.7202596728
"Australia","Oceania",2001,1.8,19308681,5,667751874440.476,0.0139958147188623,87.378,100,34582.9875401886
"Australia","Oceania",2002,1.9,19514385,5,688313616692.661,0.0138331603529817,87.541,100,35272.1142220296
"Australia","Oceania",2003,1.7,19735255,4.9,716923956641.559,0.0141090609368717,87.695,100,36327.0683171593
"Australia","Oceania",2004,1.5,19985475,4.9,739983581523.593,0.0136095884638002,87.849,100,37026.069258979
"Australia","Oceania",2005,1.3,20274282,4.8,762114030577.179,0.0129353655180415,88,100,37590.1859595905
"Australia","Oceania",2006,1.4,20606228,4.7,790770616343.341,0.0130965449751901,88.15,100,38375.3211089065
"Australia","Oceania",2007,1.2,20975949,4.5,820047261159.398,0.0132132191708824,88.298,100,39094.6441164306
"Australia","Oceania",2008,1.2,21370348,4.4,834248986542.599,0.0127807238164809,88.445,100,39037.6884149289
"Australia","Oceania",2009,1.2,21770690,4.2,850620005854.036,0.0131112575252169,88.59,100,39071.7981770002
"Australia","Oceania",2010,1,22162863,4.1,870366969825.742,0.0126174296368835,88.733,100,39271.4140689198
"Australia","Oceania",2011,1.1,22542371,3.8,902812670119.57,0.0127832848275324,88.875,100,40049.5879568112
"Australia","Oceania",2012,1.1,22911375,3.6,925490767009.176,0.0123213305119592,89.015,100,40394.3790806609
"Australia","Oceania",2013,1.1,23270465,3.4,949050576914.775,0.0121481650323419,89.153,100,40783.4814179594
"Australia","Oceania",2014,1,23622353,3.2,975012126830.121,0.0118280613597937,89.289,100,41274.9791195704
"Australia","Oceania",2015,1,NA,3,NA,0.0115212046791266,NA,100,NA
"Austria","Europe",1995,1.03331508650107,7972833,5.7,248959986351.926,0.0097422425651525,65.8,100,31226.0380158378
"Austria","Europe",1996,1.24364609902136,8000453,5.3,254930829294.133,0.008945700682343,65.8,100,31864.5493316607
"Austria","Europe",1997,0.827944065604281,8015256,5,260552104149.411,0.0078649313384091,65.8,100,32507.0221274793
"Austria","Europe",1998,0.96538202736996,8023166,4.8,269827672863.133,0.0073910618429755,65.8,100,33631.0719313464
"Austria","Europe",1999,0.751437688156866,8032953,4.7,279514453267.334,0.0076708118417914,65.8,100,34795.9776768685
"Austria","Europe",2000,1,8050884,4.6,288929639675.406,0.0075083611881795,65.8,100,35887.939718844
"Austria","Europe",2001,0.9,8078877,4.5,292831680918.889,0.0068777097374277,65.801,100,36246.582404818
"Austria","Europe",2002,0.8,8114698,4.4,297680548780.94,0.0066373703465318,65.806,100,36684.1192094814
"Austria","Europe",2003,0.6,8155466,4.3,299931479825.972,0.0065953462568834,65.812,100,36776.7433309111
"Austria","Europe",2004,0.7,8196624,4.1,308046855108.62,0.005714661507384,65.818,100,37582.1624986848
"Austria","Europe",2005,0.7,8234858,4,314641160523.305,0.0059033459260266,65.824,100,38208.4500453201
"Austria","Europe",2006,0.7,8269372,4,325184255194.141,0.0054643956131887,65.829,100,39323.9359886266
"Austria","Europe",2007,0.5,8301290,3.8,336960836891.552,0.0053941404594172,65.835,100,40591.3824106316
"Austria","Europe",2008,0.7,8331465,3.8,342174510073.406,0.0051175869292766,65.841,100,41070.1491362451
"Austria","Europe",2009,0.6,8361362,3.7,329175043639.261,0.0053560294148302,65.847,100,39368.5913418485
"Austria","Europe",2010,0.7,8391986,3.6,335523754013.461,0.0053781808418496,65.852,100,39981.4482547351
"Austria","Europe",2011,0.9,8423559,3.4,344945260798.397,0.0054074681454573,65.858,100,40950.0617017578
"Austria","Europe",2012,0.9,8455477,3.3,347557580743.308,0.0051636041423424,65.864,100,41104.4321619357
"Austria","Europe",2013,0.7,8486962,3.2,348674112327.715,0.0054016099113432,65.884,100,41083.5010605344
"Austria","Europe",2014,0.5,8516916,3,349906574428.312,0.0054668161625902,65.919,100,41083.7179124829
"Austria","Europe",2015,0.5,NA,2.9,NA,0.0054918176351994,NA,100,NA
"Azerbaijan","Asia",2000,2.8,8117742,60.6,7147545911.52994,0.101739719464166,51.386,65.6,880.484488362643
"Azerbaijan","Asia",2001,2.7,8195648,56.8,7855316719.42873,0.0878002909509237,51.587,67.2,958.474146208906
"Azerbaijan","Asia",2002,2.6,8280599,53.1,8596773493.00509,0.0790970051531229,51.787,68.8,1038.18256300119
"Azerbaijan","Asia",2003,2.2,8371536,49.7,9474357922.44347,0.0791508464129227,51.988,70.5,1131.73471659723
"Azerbaijan","Asia",2004,2.4,8466304,46.7,10351096181.5268,0.0691300307119826,52.189,72.1,1222.62278575478
"Azerbaijan","Asia",2005,2.2,8563398,44,13245421880.834,0.07569773175918,52.389,73.7,1546.74836797659
"Azerbaijan","Asia",2006,2.2,8662137,41.5,17810616717.4003,0.0674830187887,52.589,75.3,2056.14581221704
"Azerbaijan","Asia",2007,2,8763359,39.3,22345772506.3637,0.0679493516005819,52.79,76.8,2549.90951601591
"Azerbaijan","Asia",2008,1.9,8868713,37.3,24712510989.323,0.0681649607800621,52.99,78.4,2786.48220878531
"Azerbaijan","Asia",2009,1.8,8980488,35.5,27027950394.5098,0.06701382072027,53.19,80,3009.63047826686
"Azerbaijan","Asia",2010,2.1,9099893,33.9,28276792067.2083,0.0681644237892897,53.401,81.6,3107.37632488737
"Azerbaijan","Asia",2012,2.2,9361477,31.2,28405198418.5808,0.0636048505540359,53.856,84.7,3034.26461642546
"Azerbaijan","Asia",2013,2.3,9497496,30,30071202076.2986,0.064521364470453,54.1,86.3,3166.22424229487
"Azerbaijan","Asia",2014,2.5,9629779,28.9,30858034735.1623,0.0644051715724466,54.355,87.9,3204.43851672632
"Bahrain","Asia",2001,1.3,694893,10.5,12726116052.1148,0.063392600953455,88.369,99.2,18313.7778796373
"Bahrain","Asia",2002,1.1,725365,10.2,13152252118.5757,0.0619106106490036,88.37,99.2,18131.9089266448
"Bahrain","Asia",2003,0.4,761595,9.9,13980378425.5456,0.0608632129995354,88.376,99.2,18356.7098333702
"Bahrain","Asia",2004,0.9,807989,9.6,14956341117.6952,0.0596425287437536,88.386,99.2,18510.5751658688
"Bahrain","Asia",2005,0.5,867014,9.3,15968726805.8511,0.0579624047768301,88.4,99.2,18418.0726099591
"Bahrain","Asia",2006,0.7,940808,9,17001431494.6994,0.0519412258378858,88.419,99.2,18071.0957971227
"Bahrain","Asia",2007,0.4,1026568,8.5,18411529158.2178,0.0470618596980359,88.441,99.2,17935.0312480204
"Bahrain","Asia",2008,0.5,1115777,8.1,19560748560.2121,0.0422728042604085,88.468,99.2,17531.0555426506
"Bahrain","Asia",2009,1.1,1196774,7.6,20057690803.4071,0.0394966857216145,88.5,99.2,16759.7982604962
"Bahrain","Asia",2010,0.9,1261319,7.1,20927545350.8428,0.0367620845185728,88.535,99.2,16591.7942652436
"Bahrain","Asia",2011,0.5,1306014,6.7,21366952699.7313,0.0360022231141866,88.575,99.2,16360.4315878171
"Bangladesh","Asia",2000,2.5,131280739,64.4,44235059446.1076,1.49151872260089,23.59,45.4,336.950109993726
"Bangladesh","Asia",2001,2.7,133776064,61.4,46567821623.237,1.38640262202846,24.096,46.5,348.102793809489
"Bangladesh","Asia",2002,2.6,136228456,58.6,48624049921.8466,1.27110505860461,24.756,47.6,356.930199090318
"Bangladesh","Asia",2003,2.5,138600174,55.9,51179727200.3175,1.1685772990499,25.429,48.6,369.261637437176
"Bangladesh","Asia",2004,2.8,140843786,53.4,54388953478.8695,1.07447737985215,26.114,49.7,386.165091293907
"Bangladesh","Asia",2005,2.5,142929979,50.8,57628097480.8976,0.989249648400072,26.809,50.7,403.191114167152
"Bangladesh","Asia",2006,2.9,144839238,48.4,61448456939.4015,0.909031305272554,27.517,51.8,424.252832229078
"Bangladesh","Asia",2007,2.6,146592687,45.9,65785852691.0238,0.834152114294974,28.237,52.8,448.766265475602
"Bangladesh","Asia",2008,2.8,148252473,43.6,69742062823.4455,0.765080453846838,28.968,53.8,470.427652316097
"Bangladesh","Asia",2009,2.8,149905836,41.3,73260637569.6575,0.702897848307395,29.709,54.8,488.711043709182
"Bangladesh","Asia",2010,2.6,151616777,39.2,77342576149.5204,0.64349646928125,30.462,55.8,510.11885148779
"Bangladesh","Asia",2011,2.6,153405612,37.2,82342297998.4196,0.589827300908564,31.225,56.8,536.761966690108
"Bangladesh","Asia",2012,2.6,155257387,35.3,87712211074.9761,0.54300019858952,31.99,57.7,564.947103450711
"Bangladesh","Asia",2013,2.8,157157394,33.5,92986881890.6074,0.498856506941174,32.753,58.7,591.67996824004
"Bangladesh","Asia",2014,2.8,159077513,32.1,98622889817.8788,0.458409570658519,33.516,59.6,619.967511170977
"Bangladesh","Asia",2015,2.5,NA,30.7,NA,0.421170638324937,NA,60.6,NA
"Barbados","Americas",1998,7.52046506555965,267949,14.2,3596620350.06554,0.0824864143403862,33.633,85.4,13422.7795217207
"Barbados","Americas",1999,8.62204694892,268920,14.5,3611006831.39606,0.0865668292303499,33.756,86.1,13427.810618013
"Barbados","Americas",2000,7.4,269838,14.8,3694059989.91587,0.0824020077584831,33.83,86.8,13689.9176169252
"Barbados","Americas",2001,9.2,270686,15.1,3598014429.3993,0.0777950881114758,33.651,87.4,13292.2073154847
"Barbados","Americas",2002,9.2,271479,15.3,3623200530.24236,0.0783485953656269,33.472,88.1,13346.1539575524
"Barbados","Americas",2003,12.1,272261,15.3,3695664541.66084,0.0776310047544976,33.294,88.8,13573.9769620358
"Barbados","Americas",2004,8.1,273091,15.3,3747403844.92446,0.0786162844090712,33.116,89.5,13722.1799507287
"Barbados","Americas",2005,10.6,274013,15.1,3897300000,0.0660932300631469,32.939,90.1,14223.0478116002
"Barbados","Americas",2006,12.7,275040,14.9,4119446099.56703,0.0595703854925516,32.762,90.8,14977.625434726
"Barbados","Americas",2007,9.8,276154,14.5,4193596127.76684,0.063808409542112,32.586,91.5,15185.7156795369
"Barbados","Americas",2008,9,277315,14.2,4210370512.4755,0.0609865514350932,32.41,92.2,15182.628103332
"Barbados","Americas",2009,6.8,278466,13.9,4041955693.95245,0.0576032995746177,32.235,92.8,14515.0779411219
"Barbados","Americas",2010,11.1,279566,13.6,4054081559.02638,0.0555685519294063,32.06,93.5,14501.3397874791
"Barbados","Americas",2011,9.6,280602,13.3,4086514212.40521,0.052605325370659,31.905,94.2,14563.382343694
"Barbados","Americas",2012,7.8,281580,13,4098773754.52809,0.0496529398674522,31.769,94.9,14556.3383568723
"Barbados","Americas",2013,8.5,282503,12.7,4094674980.77647,0.0487639831304436,31.652,95.5,14494.2707892535
"Barbados","Americas",2014,8.8,283380,12.3,4102864330.924,0.0479292852582262,31.554,96.2,14478.3129752417
"Barbados","Americas",2015,10.9,NA,12,NA,0.0472529213506724,NA,96.2,NA
"Belarus","Europe",1995,9.34376499808112,10159731,14.4,15515669737.5981,0.0467242920524029,67.926,95,1527.17328220581
"Belarus","Europe",1996,9.46863023280921,10126941,14.4,15946456788.1597,0.0436209069417527,68.308,95,1574.65682758097
"Belarus","Europe",1997,10.0055054779408,10091181,14.2,17767763542.7142,0.0397432216861033,68.687,95,1760.72191577123
"Belarus","Europe",1998,10.1994514545983,10051298,13.6,19268149364.1983,0.0367582668671157,69.064,94.9,1916.98120622812
"Belarus","Europe",1999,9.6363914464461,10005259,12.6,19932632747.3197,0.0351203331371717,69.482,94.9,1992.21556856446
"Belarus","Europe",2000,10.2,9952055,11.4,21086252728.4933,0.0306208756628018,69.973,94.8,2118.78378169065
"Belarus","Europe",2001,9.8,9891535,10.3,22085810088.6678,0.0268966106204081,70.458,94.8,2232.79906391352
"Belarus","Europe",2002,10.1,9825802,9.3,23182712163.5156,0.0257474797092105,70.939,94.8,2359.37098707216
"Belarus","Europe",2003,9,9758817,8.6,24801838127.7178,0.0220935355466115,71.415,94.7,2541.47998960507
"Belarus","Europe",2004,8.4,9695791,7.9,27617472960.1146,0.0194133875419206,71.887,94.7,2848.39813070585
"Belarus","Europe",2005,8.6,9640616,7.4,30210091836.8294,0.0164146627774743,72.354,94.6,3133.62671398066
"Belarus","Europe",2006,7.7,9594233,6.8,33238201428.1602,0.0134298086969699,72.816,94.6,3464.39381117388
"Belarus","Europe",2007,6.8,9556061,6.2,36080930099.5086,0.0109662105133683,73.273,94.6,3775.71157190275
"Belarus","Europe",2008,5.7,9526453,5.6,39777344840.7446,0.0094156702263896,73.726,94.5,4175.46224609984
"Belarus","Europe",2009,5,9505319,5.1,39837363865.8176,0.0085602147313322,74.172,94.5,4191.06017018657
"Belarus","Europe",2010,5.1,9492122,4.7,42921087760.9017,0.0078145185065749,74.615,94.5,4521.75896610913
"Belarus","Europe",2011,3.9,9487674,4.3,45300539522.1504,0.0082298124915412,75.046,94.4,4774.67285681932
"Belarus","Europe",2012,3.6,9490962,4,46091237353.2283,0.0071580566297271,75.467,94.4,4856.32935346578
"Belarus","Europe",2013,3.5,9497294,3.8,46556282923.9337,0.0070913587172202,75.877,94.4,4902.05767284173
"Belarus","Europe",2014,3.6,9500422,3.5,47300956042.3241,0.0071701055614366,76.277,94.3,4978.82683972608
"Belgium","Europe",2000,2.1,10268380,4.8,354061587366.886,0.0147682906537004,97.128,99.5,34480.7639926538
"Belgium","Europe",2001,2.7,10311331,4.6,356934669627.054,0.0141099785498999,97.184,99.5,34615.7707115652
"Belgium","Europe",2002,3.1,10364613,4.4,363289720672.894,0.0135123977614664,97.239,99.5,35050.9682004426
"Belgium","Europe",2003,2.2,10426169,4.2,366103530793.411,0.0129544735671928,97.292,99.5,35113.9072072792
"Belgium","Europe",2004,2.6,10492643,4.2,379410664982.667,0.0126185997349788,97.345,99.5,36159.6849318772
"Belgium","Europe",2005,2.1,10561436,4.1,387356364721.683,0.0128311890228657,97.397,99.5,36676.4864855199
"Belgium","Europe",2006,2.1,10632032,4,397038199314.838,0.0128270335349839,97.448,99.5,37343.5858088875
"Belgium","Europe",2007,2,10704830,3.9,410527460624.111,0.0135837440025032,97.497,99.5,38349.7412498948
"Belgium","Europe",2008,1.9,10779155,3.8,413594524432.227,0.013356890221449,97.546,99.5,38369.8466560901
"Belgium","Europe",2009,1.7,10854388,3.7,404144390021.345,0.0134901833916842,97.594,99.5,37233.272849777
"Belgium","Europe",2010,1.7,10929978,3.6,415035376263.377,0.0134397698473588,97.641,99.5,37972.2060065791
"Belgium","Europe",2011,1.9,11005175,3.5,422492889106.724,0.013427823896087,97.687,99.5,38390.3835338124
"Belgium","Europe",2012,1.9,11079521,3.5,423131950539.687,0.0119089862568968,97.732,99.5,38190.4552136944
"Belgium","Europe",2013,1.8,11153122,3.4,423201999432.002,0.0130185329462328,97.776,99.5,37944.7117526377
"Belgium","Europe",2014,1.9,11226322,3.4,428908289967.481,0.012833732093129,97.818,99.5,38205.5930666768
"Belgium","Europe",2015,1.9,NA,3.3,NA,0.0125656689169982,NA,99.5,NA
"Belize","Americas",2000,16.6,247312,21.1,856750772.251978,0.219541461087449,47.663,82.7,3464.25071267055
"Belize","Americas",2001,25.1,254989,20.5,899721818.772816,0.211619862062738,47.392,83.3,3528.4730665747
"Belize","Americas",2002,33.2,262202,19.9,945799358.897936,0.208297675091879,47.122,84,3607.14013965544
"Belize","Americas",2003,24.9,269132,19.4,1034009032.54491,0.187614098865592,46.851,84.6,3842.01444846733
"Belize","Americas",2004,28.6,276085,18.9,1082070711.36279,0.180551254547253,46.58,85.3,3919.33901285035
"Belize","Americas",2005,28.6,283279,18.5,1114222545.5,0.180607906767246,46.311,86,3933.30442955531
"Belize","Americas",2006,31.6,290751,18,1166562483.07265,0.169167675952983,46.041,86.6,4012.23893665938
"Belize","Americas",2007,32.5,298403,17.6,1180682086.69169,0.150328436797205,45.771,87.3,3956.66962695311
"Belize","Americas",2008,33.6,306165,17.2,1211553193.5757,0.114975593709901,45.501,87.9,3957.19038288407
"Belize","Americas",2009,61.8,313925,16.7,1220194564.24095,0.120228310750311,45.232,88.6,3886.89834909915
"Belize","Americas",2010,40.1,321609,16.3,1260752287.09536,0.114749092977381,44.963,89.2,3920.13994351949
"Belize","Americas",2011,37.7,329193,15.9,1287277910.34313,0.100035955173851,44.718,89.9,3910.40486991865
"Belize","Americas",2012,43.1,336707,15.5,1336513042.952,0.0948874759407949,44.496,90.2,3969.36518383045
"Belize","Americas",2013,28.8,344193,15.1,1356903887.24356,0.0860576161531019,44.298,90.6,3942.27624397812
"Belize","Americas",2014,34.4,351706,14.6,1405381356.71803,0.0801643921611809,44.124,90.5,3995.89815561301
"Botswana","Africa",2001,12.1,1762531,51.4,8333504502.26599,0.894343100474468,54.062,52.7,4728.14634310885
"Botswana","Africa",2002,14.3,1786672,50.3,8839305865.71654,0.889001980538002,54.374,53.7,4947.35791780279
"Botswana","Africa",2003,17.2,1810438,49.8,9248208315.23069,0.865207447010984,54.607,54.5,5108.2712112929
"Botswana","Africa",2004,14.1,1835750,49.1,9498445195.66532,0.814626199898529,54.841,55.4,5174.14963675082
"Botswana","Africa",2005,15.6,1864003,44.8,9931249181.99738,0.747940205181761,55.073,56.3,5327.9148059297
"Botswana","Africa",2006,13.8,1895671,43.8,10761891478.6912,0.661546871500889,55.306,57.2,5677.08820712624
"Botswana","Africa",2007,14.5,1930431,45.5,11652991301.3255,0.605318829064927,55.539,58,6036.4712861146
"Botswana","Africa",2008,14.3,1967866,45.3,12380384690.8121,0.582425333672268,55.772,58.9,6291.27424876089
"Botswana","Africa",2009,14.4,2007212,42.3,11432999251.7105,0.537804678261544,56.004,59.8,5695.95999411647
"Botswana","Africa",2010,14.8,2047831,39.8,12412079203.299,0.4960369056624,56.235,60.6,6061.0857064372
"Botswana","Africa",2011,10.5,2089706,39.9,13162801017.0916,0.471366120505726,56.467,61.5,6298.87697938925
"Bulgaria","Europe",1995,5.91147812800959,8358116,19.4,24556072804.5593,0.0314124117209269,67.782,85.5,2937.99138520682
"Bulgaria","Europe",1996,5.29432391664897,8274662,19.5,22248506797.3152,0.0295735928161922,68.007,85.5,2688.75112932893
"Bulgaria","Europe",1997,4.85483790696472,8199923,19.4,22006264037.0465,0.0309062092339363,68.231,85.5,2683.7159369724
"Bulgaria","Europe",1998,4.68618316408135,8131743,19.2,22768300101.4128,0.026683534936241,68.454,85.6,2799.92863785941
"Bulgaria","Europe",1999,4.05353090433035,8066219,18.6,21399950623.2136,0.0261460269463578,68.677,85.6,2653.03367330017
"Bulgaria","Europe",2003,3.2,7805041,15.5,26097873669.3698,0.020940834646997,69.879,85.8,3343.72025327859
"Bulgaria","Europe",2004,3.2,7742740,14.6,27808737153.2289,0.0209251677058197,70.233,85.8,3591.58865637086
"Bulgaria","Europe",2005,2.6,7682614,13.6,29821031043.5372,0.020309989700437,70.584,85.9,3881.6255825865
"Bulgaria","Europe",2006,2.4,7624611,12.9,31834885189.6083,0.019125217105398,70.932,85.9,4175.27991783559
"Bulgaria","Europe",2007,2.3,7568378,12.3,34278324267.9266,0.0179886146251498,71.278,85.9,4529.15066714778
"Bulgaria","Europe",2008,2.3,7513646,11.8,36214023100.2319,0.0169269865085002,71.622,85.9,4819.76700795218
"Bulgaria","Europe",2009,2,7460057,11.5,34685890167.1578,0.0163160020206312,71.963,85.9,4649.54760629279
"Bulgaria","Europe",2010,2,7407297,11.2,34704814089.2544,0.0165270259149641,72.302,85.9,4685.2197352495
"Bulgaria","Europe",2011,1.7,7355231,10.9,35254529307.6075,0.0164331864743442,72.638,85.9,4793.12333053952
"Bulgaria","Europe",2012,1.9,7303741,10.5,35338108591.5878,0.0150220079996708,72.971,86,4838.35730094862
"Bulgaria","Europe",2013,1.5,7252539,10.1,35791102534.4749,0.016037085690149,73.3,86,4934.9755353918
